66939  ,26.25  ,-3.36
67191  ,26.25  ,-3.38
67440  ,26.25  ,-3.38
67689  ,26.25  ,-3.39
67939  ,26.50  ,-3.41
68188  ,26.00  ,-3.43
68438  ,26.50  ,-3.46
68686  ,26.25  ,-3.46
68936  ,26.25  ,-3.47
69185  ,26.25  ,-3.47
69435  ,25.75  ,-3.50
69684  ,26.00  ,-3.49
69933  ,26.25  ,-3.50
70182  ,26.00  ,-3.51
70431  ,26.00  ,-3.54
70681  ,26.25  ,-3.54
70930  ,26.25  ,-3.56
71180  ,26.00  ,-3.59
71432  ,26.00  ,-3.60
71681  ,25.50  ,-3.60
71930  ,25.75  ,-3.63
72179  ,25.50  ,-3.63
72429  ,26.00  ,-3.63
72678  ,26.25  ,-3.63
72928  ,26.00  ,-3.64
73177  ,26.25  ,-3.64
73426  ,25.75  ,-3.64
73675  ,26.00  ,-3.65
73925  ,26.50  ,-3.64
74174  ,26.25  ,-3.65
74423  ,26.00  ,-3.66
74673  ,26.00  ,-3.66
74921  ,26.25  ,-3.65
75171  ,26.25  ,-3.65
75420  ,25.75  ,-3.64
75670  ,26.00  ,-3.62
75919  ,26.00  ,-3.62
76169  ,25.75  ,-3.60
76418  ,25.75  ,-3.58
76667  ,26.00  ,-3.60
76919  ,26.00  ,-3.62
77168  ,26.25  ,-3.62
77418  ,26.25  ,-3.64
77667  ,26.00  ,-3.66
77917  ,26.25  ,-3.66
78166  ,26.00  ,-3.64
78414  ,26.25  ,-3.64
78664  ,26.25  ,-3.61
78913  ,26.50  ,-3.60
79163  ,26.25  ,-3.59
79412  ,26.00  ,-3.59
79662  ,26.00  ,-3.58
79910  ,25.50  ,-3.56
80160  ,26.25  ,-3.54
80409  ,26.00  ,-3.51
80658  ,26.25  ,-3.52
80908  ,26.00  ,-3.53
81157  ,26.25  ,-3.51
81406  ,26.00  ,-3.45
81655  ,26.00  ,-3.38
81905  ,26.00  ,-3.33
82154  ,26.25  ,-3.27
82404  ,26.25  ,-3.24
82656  ,26.00  ,-3.22
82905  ,26.25  ,-3.16
83154  ,26.00  ,-3.09
83403  ,25.75  ,-3.08
83653  ,25.75  ,-3.05
83902  ,25.75  ,-2.94
84152  ,26.25  ,-2.83
84401  ,26.25  ,-2.85
84649  ,26.00  ,-3.11
84899  ,26.00  ,-3.01
85148  ,26.25  ,-2.90
85398  ,26.50  ,-3.26
85647  ,26.25  ,-4.52
85897  ,26.25  ,-4.88
86146  ,26.00  ,-4.78
86394  ,26.50  ,-4.71
86644  ,25.75  ,-4.40
86893  ,26.00  ,-0.15
87143  ,26.00  ,-0.14
87392  ,26.25  ,-1.15
87642  ,25.75  ,-2.89
87890  ,25.75  ,-5.17
88142  ,26.00  ,-5.35
88392  ,26.00  ,-5.39
88641  ,26.25  ,-5.95
88890  ,26.00  ,-8.51
89139  ,26.25  ,-8.47
89389  ,26.00  ,-8.83
89637  ,25.75  ,-9.31
89886  ,25.50  ,-8.88
90136  ,26.00  ,-7.19
90385  ,26.25  ,-6.21
90634  ,25.75  ,-6.32
90884  ,26.00  ,-6.33
91132  ,26.00  ,-11.46
91381  ,26.00  ,-13.87
91631  ,25.75  ,-14.89
91880  ,26.00  ,-13.88
92129  ,26.00  ,-11.01
92378  ,26.25  ,-8.66
92627  ,26.25  ,-8.41
92876  ,26.00  ,-8.37
93125  ,26.25  ,-8.02
93375  ,26.25  ,-6.20
93627  ,26.00  ,-4.59
93876  ,26.00  ,-4.37
94125  ,26.25  ,-3.93
94373  ,25.25  ,-3.94
94623  ,26.00  ,-4.30
94872  ,26.00  ,-4.41
95121  ,25.75  ,-4.41
95371  ,26.25  ,-4.47
95620  ,26.00  ,-3.54
95868  ,25.75  ,-2.46
96117  ,26.00  ,-2.39
96367  ,25.50  ,-2.39
96616  ,26.00  ,-2.40
96865  ,25.75  ,-2.35
97115  ,26.00  ,-1.91
97363  ,25.75  ,0.66
97612  ,26.00  ,5.89
97863  ,26.00  ,11.44
98112  ,25.75  ,20.99
98362  ,26.25  ,43.90
98611  ,26.25  ,64.33
98860  ,26.50  ,88.15
99111  ,26.00  ,113.42
99361  ,26.00  ,139.07
99610  ,25.75  ,167.92
99860  ,26.25  ,190.33
100109  ,26.25  ,205.67
100359  ,26.00  ,219.05
100608  ,26.00  ,244.27
100857  ,26.25  ,274.30
101106  ,26.00  ,315.65
101356  ,26.00  ,361.90
101605  ,26.25  ,409.98
101855  ,26.25  ,457.87
102104  ,26.25  ,501.88
102353  ,26.00  ,550.37
102602  ,26.00  ,588.65
102851  ,26.25  ,629.52
103101  ,26.00  ,672.21
103351  ,26.25  ,709.45
103600  ,26.00  ,744.68
103848  ,26.25  ,777.65
104098  ,26.25  ,810.20
104350  ,26.25  ,848.52
104600  ,26.25  ,897.95
104849  ,26.25  ,943.76
105099  ,26.25  ,976.58
105348  ,26.25  ,1000.26
105597  ,26.25  ,1017.30
105846  ,26.00  ,1037.30
106096  ,25.75  ,1059.04
106345  ,26.00  ,1072.44
106595  ,26.25  ,1082.59
106844  ,25.75  ,1090.31
107094  ,26.25  ,1095.00
107342  ,26.50  ,1100.14
107592  ,25.75  ,1108.05
107841  ,26.25  ,1116.76
108091  ,26.25  ,1127.18
108340  ,26.25  ,1136.47
108590  ,26.50  ,1142.02
108838  ,26.00  ,1142.02
109088  ,26.25  ,1136.56
109340  ,25.50  ,1126.62
109589  ,26.00  ,1116.07
109839  ,26.25  ,1107.95
110088  ,26.00  ,1102.41
110338  ,26.00  ,1092.93
110586  ,26.25  ,1082.57
110836  ,26.00  ,1072.98
111085  ,26.00  ,1038.94
111335  ,25.75  ,987.16
111584  ,26.00  ,929.28
111834  ,26.00  ,867.43
112082  ,25.75  ,801.49
112332  ,26.25  ,735.57
112581  ,26.25  ,669.49
112831  ,26.25  ,608.34
113080  ,26.00  ,557.64
113330  ,25.75  ,508.18
113579  ,26.25  ,464.01
113828  ,26.00  ,422.15
114077  ,26.25  ,383.29
114329  ,25.75  ,343.80
114579  ,26.00  ,304.60
114828  ,25.75  ,267.32
115078  ,26.00  ,255.82
115326  ,26.25  ,255.82
115576  ,26.25  ,263.74
115825  ,26.25  ,277.18
116075  ,26.25  ,292.82
116324  ,25.75  ,312.15
116574  ,26.50  ,333.21
116823  ,26.25  ,354.01
117072  ,26.25  ,367.96
117321  ,26.00  ,367.96
117571  ,25.75  ,363.77
117820  ,26.25  ,354.06
118070  ,26.25  ,351.64
118319  ,26.25  ,345.98
118568  ,26.25  ,338.09
118817  ,26.00  ,330.74
119067  ,26.25  ,325.59
119319  ,26.50  ,320.40
119568  ,26.25  ,313.60
119818  ,26.25  ,310.15
120067  ,26.25  ,305.25
120316  ,26.25  ,307.73
120565  ,25.75  ,307.72
120815  ,26.00  ,307.99
121064  ,26.00  ,307.20
121314  ,25.75  ,307.58
121563  ,26.25  ,316.99
121812  ,26.50  ,337.07
122061  ,25.75  ,362.38
122311  ,26.25  ,375.92
122560  ,25.75  ,389.96
122810  ,26.50  ,403.89
123059  ,26.25  ,412.96
123308  ,26.25  ,412.96
123557  ,25.75  ,394.19
123807  ,26.25  ,377.26
124056  ,26.25  ,359.17
124305  ,26.50  ,337.27
124558  ,26.25  ,315.36
124807  ,26.00  ,289.09
125057  ,26.25  ,267.00
125305  ,26.25  ,246.63
125555  ,26.25  ,226.20
125804  ,26.00  ,198.76
126054  ,26.25  ,175.29
126303  ,26.25  ,147.09
126553  ,26.00  ,116.26
126801  ,25.50  ,86.41
127050  ,26.25  ,55.08
127300  ,26.25  ,28.26
127550  ,25.75  ,19.73
127799  ,26.50  ,19.26
128048  ,26.25  ,18.82
128300  ,26.25  ,15.95
128548  ,25.75  ,15.34
128798  ,26.25  ,16.26
129047  ,26.25  ,16.28
129296  ,26.00  ,16.26
129546  ,26.25  ,14.86
129798  ,26.25  ,10.71
130046  ,26.25  ,5.66
130296  ,26.00  ,4.68
130545  ,26.25  ,3.32
130794  ,26.50  ,2.35
131044  ,25.50  ,2.57
131293  ,26.25  ,2.60
131542  ,26.25  ,2.90
131791  ,26.25  ,3.61
132040  ,26.25  ,5.35
132289  ,25.75  ,9.55
132539  ,25.75  ,14.37
132788  ,26.25  ,19.48
133037  ,26.25  ,27.32
133286  ,25.75  ,45.80
133535  ,26.25  ,66.09
133784  ,26.50  ,102.45
134034  ,26.25  ,135.46
134283  ,26.00  ,163.30
134532  ,26.25  ,181.75
134781  ,26.25  ,221.45
135032  ,26.25  ,266.86
135282  ,25.75  ,320.06
135531  ,26.00  ,380.33
135780  ,26.25  ,450.56
136030  ,26.25  ,516.92
136279  ,26.00  ,572.32
136527  ,26.50  ,632.94
136777  ,26.00  ,694.05
137026  ,26.25  ,745.47
137276  ,26.50  ,786.12
137525  ,26.25  ,825.60
137774  ,25.75  ,861.00
138022  ,26.00  ,877.97
138272  ,26.25  ,892.19
138521  ,26.25  ,923.27
138770  ,26.25  ,961.88
139020  ,26.25  ,984.51
139269  ,26.25  ,998.25
139518  ,26.25  ,1010.37
139767  ,26.50  ,1023.82
140016  ,26.50  ,1025.22
140268  ,26.25  ,1015.21
140518  ,26.50  ,1006.90
140767  ,26.25  ,1005.26
141017  ,26.50  ,996.61
141265  ,26.25  ,983.70
141515  ,26.00  ,960.09
141764  ,26.25  ,931.79
142014  ,25.75  ,901.29
142263  ,25.75  ,874.28
142513  ,26.25  ,850.40
142761  ,26.25  ,820.95
143011  ,25.75  ,788.19
143260  ,26.25  ,756.60
143510  ,26.25  ,727.75
143759  ,26.00  ,695.45
144009  ,26.25  ,680.16
144258  ,26.25  ,671.30
144507  ,26.25  ,671.30
144756  ,26.50  ,673.79
145006  ,26.00  ,683.63
145258  ,26.00  ,695.12
145507  ,26.00  ,705.69
145757  ,26.25  ,737.90
146007  ,26.25  ,774.62
146255  ,26.50  ,816.68
146504  ,25.75  ,858.05
146754  ,26.00  ,897.14
147004  ,26.25  ,934.06
147253  ,26.25  ,971.41
147502  ,26.50  ,1005.52
147751  ,26.25  ,1038.82
148000  ,26.25  ,1069.76
148250  ,26.25  ,1070.95
148499  ,26.00  ,1073.11
148749  ,26.25  ,1070.53
148998  ,26.25  ,1070.50
149248  ,26.25  ,1069.10
149496  ,26.25  ,1067.47
149746  ,26.00  ,1060.99
149995  ,26.50  ,1058.08
150248  ,26.00  ,1060.54
150497  ,26.00  ,1066.06
150747  ,26.50  ,1068.70
150995  ,26.00  ,1063.24
151245  ,26.25  ,1057.04
151494  ,26.25  ,1051.75
151744  ,26.00  ,1049.04
151993  ,26.00  ,1043.50
152243  ,26.25  ,1027.32
152492  ,26.25  ,1005.92
152740  ,26.25  ,984.76
152990  ,26.25  ,967.12
153240  ,26.25  ,940.76
153489  ,26.50  ,913.52
153738  ,26.00  ,891.55
153988  ,26.25  ,863.22
154237  ,26.25  ,848.50
154486  ,26.25  ,834.20
154735  ,26.50  ,823.26
154985  ,26.25  ,803.42
155237  ,26.25  ,786.96
155487  ,26.50  ,776.87
155736  ,26.25  ,771.15
155985  ,26.25  ,764.12
156234  ,26.25  ,757.36
156484  ,26.50  ,753.13
156733  ,26.25  ,763.50
156983  ,26.25  ,788.21
157232  ,26.00  ,809.47
157481  ,26.25  ,829.58
157730  ,25.75  ,847.99
157980  ,26.00  ,867.39
158229  ,26.00  ,879.82
158479  ,26.25  ,889.73
158728  ,26.00  ,896.33
158980  ,26.00  ,901.56
159228  ,26.25  ,898.74
159478  ,26.25  ,902.44
159727  ,26.25  ,904.87
159977  ,26.25  ,906.75
160226  ,26.00  ,908.73
160478  ,26.25  ,911.52
160728  ,26.00  ,912.77
160977  ,26.25  ,913.63
161226  ,26.50  ,915.55
161475  ,25.75  ,919.10
161725  ,26.25  ,923.16
161975  ,26.50  ,922.30
162224  ,26.25  ,902.47
162472  ,26.50  ,870.60
162722  ,26.25  ,824.18
162971  ,26.00  ,765.98
163221  ,26.25  ,709.10
163470  ,26.50  ,652.63
163720  ,26.00  ,596.80
163969  ,26.50  ,540.16
164218  ,26.25  ,482.51
164467  ,26.00  ,424.64
164717  ,26.25  ,365.95
164966  ,26.25  ,306.68
165216  ,26.25  ,248.79
165468  ,26.00  ,192.26
165718  ,26.25  ,133.62
165966  ,26.25  ,74.52
166216  ,26.00  ,37.20
166465  ,25.75  ,10.41
166715  ,26.50  ,-1.88
166964  ,26.50  ,-2.54
167213  ,26.00  ,-2.20
167462  ,26.00  ,-2.27
167711  ,26.50  ,-2.30
167961  ,26.00  ,-2.33
168210  ,26.00  ,-2.40
168460  ,26.00  ,-2.44
168709  ,26.25  ,-2.50
168958  ,26.25  ,-2.56
169207  ,26.25  ,-2.64
169457  ,26.50  ,-2.79
169706  ,26.50  ,-2.87
169956  ,25.75  ,-1.67
170205  ,26.00  ,-1.61
170455  ,26.25  ,-1.67
170706  ,26.25  ,-1.70
170955  ,26.50  ,-1.76
171204  ,26.25  ,-1.80
171454  ,26.25  ,-1.85
171703  ,26.00  ,-1.82
171952  ,26.50  ,-1.79
172201  ,26.25  ,-1.82
172450  ,25.75  ,-1.70
172699  ,26.25  ,-1.67
172948  ,26.25  ,-1.70
173198  ,26.25  ,-1.53
173447  ,26.00  ,-1.28
173696  ,26.25  ,-1.04
173945  ,26.25  ,-0.81
174194  ,26.25  ,-0.55
174443  ,26.25  ,-0.57
174693  ,25.75  ,-0.66
174942  ,25.75  ,-0.81
175191  ,26.00  ,-0.90
175440  ,26.25  ,-0.42
175689  ,26.25  ,1.96
175938  ,25.75  ,4.34
176190  ,26.00  ,7.57
176440  ,25.75  ,23.00
176689  ,25.75  ,80.53
176937  ,26.00  ,148.66
177187  ,26.25  ,217.31
177436  ,26.25  ,285.13
177685  ,26.00  ,349.94
177934  ,25.75  ,413.14
178184  ,26.00  ,473.93
178433  ,25.75  ,531.65
178681  ,26.25  ,587.95
178931  ,26.50  ,646.38
179180  ,26.00  ,708.23
179430  ,26.00  ,767.43
179679  ,26.25  ,824.37
179928  ,26.25  ,882.83
180177  ,26.25  ,939.22
180426  ,26.00  ,984.33
180675  ,26.00  ,989.18
180924  ,26.50  ,992.16
181174  ,26.00  ,983.37
181426  ,26.00  ,972.80
181675  ,26.25  ,961.54
181924  ,26.25  ,953.48
182174  ,26.50  ,947.87
182423  ,26.00  ,944.07
182672  ,26.25  ,938.56
182922  ,26.50  ,939.16
183172  ,26.00  ,939.40
183420  ,26.25  ,940.77
183669  ,26.25  ,940.77
183919  ,26.00  ,947.97
184168  ,26.25  ,957.91
184418  ,25.75  ,960.47
184667  ,26.00  ,963.51
184916  ,26.00  ,962.91
185165  ,26.00  ,957.83
185415  ,26.00  ,951.68
185664  ,26.25  ,943.76
185914  ,26.25  ,935.59
186163  ,26.25  ,925.04
186416  ,26.00  ,918.52
186664  ,26.00  ,916.26
186914  ,26.25  ,890.16
187163  ,26.50  ,878.51
187413  ,26.50  ,880.16
187662  ,25.75  ,892.91
187912  ,26.00  ,902.61
188161  ,26.25  ,898.93
188410  ,26.25  ,892.53
188659  ,26.00  ,887.93
188909  ,26.25  ,888.29
189158  ,26.00  ,891.33
189409  ,26.25  ,897.27
189659  ,26.25  ,906.12
189907  ,26.50  ,918.84
190157  ,26.00  ,925.83
190406  ,26.50  ,947.17
190656  ,25.75  ,959.95
190905  ,26.50  ,968.51
191155  ,26.00  ,970.81
191404  ,26.50  ,984.44
191651  ,26.50  ,990.50
191900  ,26.50  ,989.44
192150  ,26.50  ,977.36
192399  ,26.50  ,966.64
192649  ,26.25  ,959.61
192898  ,26.25  ,956.41
193147  ,25.75  ,954.64
193396  ,26.25  ,951.64
193646  ,26.25  ,941.96
193895  ,26.00  ,933.68
194145  ,26.50  ,929.25
194394  ,26.25  ,929.25
194642  ,26.50  ,929.65
194892  ,26.50  ,930.60
195142  ,26.00  ,929.91
195391  ,25.50  ,927.35
195640  ,26.50  ,925.49
195890  ,26.25  ,923.31
196140  ,26.50  ,918.24
196388  ,26.25  ,913.22
196640  ,26.25  ,909.80
196890  ,26.25  ,908.53
197139  ,26.25  ,906.68
197389  ,26.25  ,900.12
197638  ,26.50  ,891.63
197888  ,26.25  ,885.67
198136  ,26.00  ,885.93
198386  ,26.25  ,886.85
198635  ,26.75  ,883.84
198885  ,26.25  ,883.84
199134  ,26.00  ,885.94
199384  ,26.25  ,886.25
199632  ,26.50  ,889.65
199882  ,26.50  ,891.55
200131  ,26.50  ,894.92
200381  ,26.25  ,900.37
200630  ,26.25  ,905.53
200880  ,26.50  ,911.35
201128  ,26.50  ,918.94
201378  ,26.00  ,932.80
201630  ,26.50  ,951.78
201879  ,26.25  ,956.37
202129  ,26.00  ,956.37
202378  ,26.50  ,946.11
202628  ,25.75  ,933.91
202876  ,26.25  ,925.01
203126  ,26.50  ,943.00
203375  ,26.25  ,959.28
203625  ,25.75  ,974.20
203874  ,26.25  ,989.66
204124  ,26.50  ,1005.70
204372  ,26.25  ,1026.94
204622  ,26.25  ,1047.36
204871  ,26.25  ,1066.38
205121  ,26.50  ,1092.28
205370  ,26.00  ,1114.51
205620  ,26.00  ,1125.30
205869  ,25.75  ,1134.10
206118  ,26.25  ,1154.86
206367  ,26.00  ,1204.88
206617  ,26.00  ,1271.06
206869  ,26.25  ,1322.12
207118  ,25.75  ,1367.41
207368  ,26.25  ,1372.95
207618  ,26.25  ,1395.40
207866  ,26.25  ,1392.17
208115  ,26.00  ,1380.92
208365  ,26.25  ,1365.31
208615  ,26.25  ,1341.29
208864  ,26.75  ,1313.77
209113  ,26.25  ,1289.99
209362  ,26.50  ,1244.35
209612  ,26.50  ,1205.36
209861  ,26.00  ,1184.47
210110  ,25.50  ,1187.13
210360  ,25.50  ,1214.17
210609  ,26.25  ,1223.93
210859  ,26.00  ,1223.93
211107  ,26.00  ,1236.65
211357  ,26.25  ,1257.10
211609  ,25.50  ,1240.05
211858  ,26.25  ,1218.43
212108  ,25.75  ,1171.40
212357  ,26.00  ,1190.34
212605  ,25.25  ,1213.92
212855  ,26.00  ,1266.95
213104  ,26.00  ,1248.82
213353  ,26.00  ,1183.34
213603  ,26.00  ,1098.05
213852  ,25.50  ,1017.89
214100  ,25.75  ,971.46
214350  ,25.75  ,921.14
214599  ,25.50  ,841.38
214848  ,25.75  ,736.42
215098  ,26.00  ,629.68
215347  ,25.25  ,520.66
215597  ,25.75  ,406.73
215845  ,26.00  ,307.33
216094  ,26.00  ,241.94
216344  ,25.50  ,201.89
216595  ,25.50  ,186.82
216845  ,25.50  ,159.85
217094  ,25.50  ,125.26
217344  ,25.75  ,120.63
217592  ,25.75  ,189.12
217841  ,25.75  ,258.11
218090  ,25.50  ,318.39
218340  ,25.50  ,376.77
218589  ,25.50  ,427.25
218838  ,25.75  ,470.83
219087  ,25.75  ,522.11
219336  ,26.00  ,569.94
219585  ,25.75  ,614.59
219835  ,26.00  ,656.59
220086  ,26.25  ,704.71
220335  ,26.00  ,752.61
220583  ,26.00  ,801.56
220833  ,26.00  ,846.12
221082  ,25.75  ,866.76
221332  ,25.75  ,873.05
221581  ,26.00  ,878.21
221833  ,25.75  ,885.13
222082  ,26.00  ,884.78
222331  ,26.00  ,892.57
222580  ,26.00  ,892.57
222830  ,26.00  ,889.04
223079  ,26.00  ,878.84
223329  ,26.00  ,869.44
223578  ,25.50  ,865.99
223827  ,26.25  ,867.72
224076  ,25.75  ,865.18
224326  ,26.00  ,867.03
224575  ,26.00  ,867.32
224825  ,26.00  ,864.19
225074  ,26.00  ,857.24
225324  ,25.50  ,857.24
225572  ,26.00  ,867.78
225822  ,26.00  ,887.02
226071  ,26.00  ,910.67
226321  ,26.25  ,946.05
226570  ,26.00  ,999.22
226823  ,26.00  ,1055.26
227072  ,26.00  ,1118.87
227321  ,26.00  ,1152.96
227570  ,26.00  ,1176.97
227820  ,26.25  ,1215.10
228069  ,26.00  ,1254.15
228319  ,26.00  ,1300.51
228568  ,25.75  ,1347.66
